id,w2v
1260, પ ગ ે  લ ા ગ ી ન ે  જ  આ પ ડ ે  સ વ ા ર મ ાં   ઉ ઠ ે   ત ્યા ર થ ી   ન ે   પ ગ ે   લ ા ગ ી ન ે   બ ધ ુ   ક ા મ સ થ િ ત   ક ા મ ને   બ ધ ું   ક ર વ ા ન ું હ ો ય  છ ે   
1261, ગ ુ જ ર ા ત મા ં   ગ ર બ ા   સ ન ા ત ન   ધ ર ્ મ ન ી   વ િ ધ િ   લ ગ ્ ન   જ ે વ ી   પ ર ં પ ગ   પ ર ં પ રા ગ ત   વ િ ધ િ ઓ   દ ર મિ યાન   ક ે ટ લ ા ક   પ ર ં પ ર ા ગ ત   મ ા ન ્ય ત ા ઓ નું   પ ા લ ન   ક ર વ ા ન ુ ં હો ય   છ ે   
1262, લ ગ ્ ન ન ી   સ ા ત   ો   જ ે ા   ન િ ય મ ો   હ ો ય   છ ે   આ પ ણ ે   
1263, ક   પ ા   સ ા ત   ફ ે   ફ ર વ ા ન ા   હ ો ય   છ ે  એ ન ા   ન િ ય મ ો   પ ણ બ ત ા   પ ા ડ વ ા ન ા  જ  હ ો ય   છ ે   
1264, સ મ ા જ મા ં   ક ે ટ લ ી ક   ક ે ટ લ ા ક   વ િ સ ્ ત ા ર ો મ ાં   ભ ૂ ટ ન ો   બ ુ ર ા ન ો   પ ્ર ભ ા વ   મ ા ન વ ા ન ા  હ ો ય   છ ે   ન સ ા   જ ુ ગ ા ર  અ થ વ ા   આ દ િ વ ા સ ી   વ િ સ ્ ત ા ર ો મ ાં  અ લ ગ  અ લ ગ  જ ુ દ ા   પ્ર ક ા ર ન ી   ધ ા ર ્ મ િ ક   પ્ર થ ા ઓ નું  પ ા લ ન   ક ર ત ા   હ ો ય   છ ે   
1265, આ પ ડ ે   જ ે મ  ક ે   ગ ુ જ ર ા ત માં ત ો   ઘ ણ ા   જ ગ ્યા એ   અ લ ગ  અ લ ગ   ર ી ત ે   વ ક ્ ર િ વ ા  જ હ ો ય   છ ે   જ ે મ   ક ે   અ મ ુ ક  અ મ ુ ક   ન ા ત િ ન ા   પ ણ   અ લ ગ   અ લ ગ  બ લ ા   જ ે મ ક ે   ભ ગ વ ા ન નુ ં   હ ો ય   છ ે   
1266, જ ે મ  ક ે   બ ો ધ   ધ ર્ મ   હ ો ય   છ ે   જ ે ન   ધ ર્ મ   હ ો ય   છ ે   શ િ વ પ ણ   હ ો ય   છ ે   આ   બ ધ ા   અ લ ગ   અ લ ગ   ધ ર્ મ ન ુ   હો ય   છ ે   હ ો ય   છ ે મ ં   અ લ ગ  અલ ગ   ર િ વ ા વ ે   છ ે   
1267, ક ા ન ુ ડ ા ન ું  હો ય   છ ે   જ ે મ   ક ે   શ િ વ પ ં થ મ ા ં   હ ો ય   છ ે   ત ો  એ મ ા ં   ભ ગ વ ા ન ન ે   સ વ ા ર મા ં થ ી  ઉ ઠ ા ડ ો   ન ે   એ ન ી   પ ૂ જ ા   ક ર વ ા ન ી  હો ય   છ ે   
1268, ક ા ન ુ ડ ા ન ી   સ ે વ ા   હો ય   ત ે મ ાં   પ   સ વ ા ર મા ં થ ી   વ ી ધ ી   બ ધ ુ   ન વ ડ ા વ ા   ધ ો ડ ા વ ા થ ી  મ ા ટ ે   એ ન ે   સ ુ વ ડ ા વ ા ત ા   લ ગ ી  એ ન ી   બ ધ ી   વ િ ધ ી   ક ર વ ા ન ી   હ ો ય   છ ે   
1269, એ ક   દ િ વ સ મ ાં   
1270, સ ૌ થ ી   લ ા ં બ ો  હ ા ય   ક ી   ગ ં ગ ો ત ્ર ી   થ ી   ત પ ો વ ન   સ ધ ે લ ો 
1271, 
1272, ે   
1273, ગ ત ્ ર ી   થ ી   એ ૂ જ   પ   
1274, ગ ૌ મ ુ ક   અ ન ે   ગ ૌ ક ન ી   ઉ પ ર ન ી   સ ા ઈ ડ   ત ક ો   વ ન ા વ ે   છ ે 
1275, 
1276, એ ટ લ ુ ં  અ ઘ ર ું   હ ત ુ ં   
1277, ભ ો જ પ ા સ થ ી   આ ગ ળ   જ ત ા   અ ન ે   
1278, એ ક   ત ો   શ   ચ ણ વ   છ ે   
1279, બ ી જ ા   
1280, એ વ લ ા ન ્   ચ ે ર િ ય ા   છ ે   આ ખ ો   
1281, 
1282, ગ મ ે   ત ્ યા ર ે   ગ મ ે   ત ્યાં થ ી   
1283, પ થ્ થ ર   મ ા ટ ી   ઘ સ ડ ા ય  આ વ ે   
1284,અ ન ે   એ ક   હ ા ઇ ટ   ઉ પ ર   હ ો વ ા થ ી   
1285, શ વ ા સ   સ સ મ ાં   પ ણ   થ ો ડ ી   ત ક લ ી ફ   પ ડ ે   
1286, આ વ ી   ર ી ત ે   ગ ં ગ ો ત ્ ર ી થ ી   
1287,   
1288, ન ી ક ડ ી ે   
1289, ગ મ ુ ક ્ ત   પ ો વ લ   સ ુ ધ ી   પ હો ં ચ ે   જ ે મ ાં   ણ ી   વ ે લ ા   
1290, ઉ પ ર ા ન   ગ બ ુ ક   
1291, પ ા   
1292, બ પ ો ર ન ો   સ મ ય   થ ઈ   ગ ય ા   એ ટ લ ે   ગ લ શ ર પ 
1293, મ ુ ક લ ે શ ય ર   ઉ પ ર થ ી   ન   ત પ વ લ   જ વ ા ન ો   ર સ ્ ત ો     
1294, એ મ ાં   પ ર ો   
1295, ય ો   
1296,   
1297, ન ા   ઉ પ ર થ ી   ચ ા લ ી ન ે   જ ુ ુ   ક ટ ી ન   બ ન ે લ ુ   
1298, મ ે ં   ફ ો ટ ો ગ ્ર ા ફ ી ન ો   ક ો ઈ   પ ણ   વ ર ્ ક   છ ો પ   ક ર ્ ય ું   ન થ ી   પ ણ   હ ુ   મ ો બ ા ઇ લ મ ા ં થ ી   જ ો ઈ ન ે   
1299,ફ ો ટ ો ગ ્રા ફ ી ન ી   ક ો ઈ   ન વ ી   ત ક ન ી   સ ી ખ વ ું   છ ુ ં   
1300,   
1301, મ ા ર ા મ ર   
1302, હ લ ો   
1303, વ ા ર ા મ ા   
1304, જ 
1305, આ પ ું ન ે   ક ે મ   ન હ ી   જ   આ પ ણ ી   જ ો ડ ે ર ો મ ાં પ ી   છ ે   પ છ ી   સ ્ ટ ો ન   થ પ ી   છ ે     ચ ે ર   મ સ ા   છ ે   અ ન ે   છ ે લ્લ ે  આ ુ ર ્ વ ે િ ક   મ ા   છ ે   
1306,બ ધ ા જ   મ ત ા ગ ન ા   પ ્ર ા ઇ જ ુ દ ા   છ ે   અ ન ે   બ ધ ા ન ી   થ ે ર ે પ ી ન ે   બ ધ ુ બ ધ ુ ુ   છ ે   
1307, અ ને   મ ા ર ા   એ ક્ ચ ુ લ   મ ા ર ી  એ ન ુ ં   ન ા મ  જ   ર િ લ ે ક ્સ   મ ે   પ છ ે   એ ટ લ ે   ક મ   ર િ લ ે ક ્   થ ઈ  જ ા ય   ે   મ જ ા   આ વ ી   પ ડ ે   અ ન ે   સ ે ટ છ ે   શ ા ં ત ો ષ   મ ળ ે   છ ે 
1308, 
1309, અ ન ે   મ ા ણ સ   ર િ લ ે ક્સ   થ વ ા  મ ા ટ ે  જ આ વ ે  છે   ટ લ ે આ પ ણ ે   એ ન ે   પ ૂ ર ે પ ૂ ર ુ   હ પ ણ ે   આ પ ી એ   ખ ુ શ   થ ઈ ન ે   જ ા ય   ક મ ર   ત ો  આ પ ણી   સ ે વ ા   સ ં પ ૂ ર ્ ણ   થ ઈ  એ વ ું   ક હે વા ય  બ ર ો બ ર ન ે   
1310,   
1311, 
1312, અ છ   હ વ ે   એ વ ું   છ ે   એ ટ લ ે  હ વ ે  હ વ ે   ત મ ે   ર ે ફ ર ન સ   લ ઈ ને   ા   છ ો   એ ટ લે   વ ા ં ધ ો  ન હ ીં     ત મ ને   પ હે લ ા   આ પ ણ ે   સ   આ પ ી એ   ત ે   હ ુ ં   ત મ ને   ક ા લ ે   સ ા ળ ા   બ ા ન ી   ક મે ન ટ   આ પ ુ   ત મ ન ે   ા વ શ ે   
1313,   
1314,ઓ ક ે વ   ક ે   હું  ત મ ન ે  મ ો ક લ ી  આ પ ું  છ ું ત મ ા રા  ન ં બ ર બ ર   ર બ ર  એ ટ લે  આ પ ણ ે   સ ા ર ા   બ ા ર ન ી   ક ો મ ે ન છ ે     ત મ ે  આ વ ી  જ   ચ ો ક ્ ક સ બ ર 
1315, મ ા ય   
1316, ર ો લ િ ન ્ સ   ર ો બ   સ ો ન   એ ઝ ા   
1317, શ ુ ં   ત મ ે   જ ્ ય ા ં   ક ો વ ો વ ે ક ્ સ   ર સ ી ન ો   મ ુ સ ્ ટ ર   ર ો જ   પ ં દ ર   સ ત ્ ત ર   વ ર ્ ષ   મ ા ટ ે   મ ળ ી   શ ક ે   એ વ ા   ત મ ા મ   ર સ ી ક ર ણ   ક ે ન ્ દ ્ર ો ન ી   ય ા દ ી   બ ન ા વ ી  શ ક ો   
1318, 
1319, 
1320,   
1321, મ ા ર ું  ન ા મ   ન ી ર ો   છ ે   અ ન ો   એ ટ લ ો   છ ા ં ત   ર હ ે વ ા  મ ા ં ગ ુ   છ ું   જ ી વ ન મ ાં   
1322, બ સ   જ યા ર થ ી   મ ા ર ી   અ સ્ ત િ ત ્ વ   શ ર ૂ   થ યુ ં   ત ્ ય ા ર થ ી   જ   
1323, ં પ ો ત ા ન ે  જ  સ મ જ ી   શ ક ત ો  ન થ ી   
1324, ક ા ર ્ય   ક ર વ ા ન ા   ક ા ર ણ ે  જ  મ ન ે   ઉ દ ા સ ી   વ ધ ત ી   જ ા ય   છ ે   ક ા ર ણ   ક ે ુ   ક ા ર ્યો   ક ર વ ા ન ે   ત ૈ ય ા ર  ન થ ી   ક ા ર ્ય   ન   ક ર ો   ત મ ા ર ુ ં  ભ ર ણ   પ ો ષ ણ   થ ઈ   શ ક ે  એ મ   ન થ ી   
1325, હ ા   પ ણ   આ મ   ક ર વ ા થ ી   મ ા ર ું   ભ ર ણ   પ ો ષ ણ   ત મ ે   ક ર શ ો   
1326,   
1327, ભ ગ વ ા ન ન ા ભ ર ણ   પ ો ષ ણ મ ા ં   ક ઈ   ર ી ત ે   ભ ા ગ ભ જ વ ા ન ા   છ ે   
1328, પ ણ     ઉ દ ા સ ી મ ા ં   અ ં દ ર   જ ત ો   હ ો ય   એ વ ું   મ ન ે   ત મ ે   મ હે સ ૂ સ   ક ર ા વ ી  ર હ્ય ા   છ ો 
1329, મ ા ર ે   ખ ુ શ   ર હે વ ુ ં   છ ે   પ ણ  હું   ખ ુ શ   ર હ ી   ન થ ી   શ ક ત ો   એ  જ   મ ો ટ ી   સ મ સ ્ય ા   છ ે   એ નું  ન િ વ ા ર ણ  આ પ ો   
1330,   બ ો લ ો   
1331, ી   
1332, જ ી વા ન ું   પ ા ણ ી   પ ણ   અ ત ્ ય ા ર ે   મ ળ વ ા   મ ા ટ ે   ક સ ા ત મ ા છ ે   
1333, ન   ત મ ા વ ન ા   મ ા ધ્ ય મ ો   મ ળ વ ા ન ા   ભ ા વ ન ે   જ ુ દ ા   ચ િ ં ત ા વ ધ   છ ે   
1334, સ ા ધ ન ો   બ દ લ વ ા ન ો   પ ્ર ય ત ્ ન થ ે   પ ણ   સ ફ ળ ત ા   ન   મ ળ વ ા   ત ે   મ ા ર ી  ઉ દ ા ચ િ ં ત ા   વ ધ ત ી  જ ા ય  છ ે   
1335, પ ણ ખ ુ શ   ર હ વ ા ન ો   ત ો મ ે   પ્ર ય ત ્ ન   ક ર વ ી  જ ો ય ો   પ ણ ે   ન િ ષ્ ફ ળ ત ા ઓ ત ા થ ે હ   જ ર ા   પ ણ   ખ ુ શ   ર હ ી  શ ક ્ય ા  ન થ ી   
1336, મ ો જ ા   સ િ ં ધ ો   ન ા થ ે   
1337, હ   મ ન ે   ઉ દ ા ચ િ ં ત   
1338, અ ન ે   
1339, સ ા થ ે   સ ા થ ે   ન ક ા ર ા ત ્ મ ક ત ા   બ ે સ ી  ર હ ી   છ ે   મ ા ર ી  અ ં દ ર 
1340, ર હે વ ા નુ ં  મ ા ધ્ય નુ ક   છ ે   ત મ ા ર ા   મ ા ટ ે   
1341, એ વ ુ ં   જ ર ૂ ર ી   ન ખ ્ય ું   હ ત ું   ગ મ ે   ત ્ યા ર ે   પ ૂ છ ર   મ ા ર ી ય  આ પ ણ ે   ક   ત મ ે   ક ો ઈ   સ ં બ ં ધ મા ં  બ ં ધ ા ન ા   છ ો ક   ્ ત ્ ર ી   સ ા થ ે   
1342, અ ન ે   સ ્ ત ્ર ી   ત મ ા ર ા થ ી   ખ ૂ બ   દ ૂ ર  અ ભ ્ય ા સ   ક ર ે   છ ે   આ પ ણ ે   ક ા લ ્ પ ન ી ે   વ િ ચ ા ર ી   ક ે   ત મ ે  ર ા જ ક ો ટ મ ાં   ણ ો છ ો   અ ન ે   ક ો ઈ   સ ્ ત ્ ર ી   છ ે   ત્ યા ં થ ી   ત્ ર ણ   સ ો થ ી   ચ ા ર   સ ો   ક િ લ ો મ ી ટ ર   દ ૂ ર   અ મ દ ા વ ા દ મ ાં  અ ભ ્ ય ા સ   ક ર ે  છ ે   
1343, શ ુ   ત મ ે  જ ્ યા ર ે   એ ન ા થ ી   અ ળ ધ ા ર હ ો   ત ો   એ ટ લ ા   દ િ વ સ   અ ન ે   ત મ ે   ઇ ચ ્ છ ો   છ છ ત ાં   ત મ ે ન ે   સ ા થ ે   હ ી   ન થ ી   શ ક ત ા   ત ્યા ર ે   ત મ ન ે   આ ન ં દ ન ો  અ ન ુ ભ વ   ક ઈ  ર ી ત ે   થ ઈ   શ ક ે   
1344, હ ા   પ ણ   આ પ ણ ુ ં  વ િ ચ ા ર ્ ે   
1345, એ   ત ્ ર ી   ત મ ા ર ો   અ ં નો   સ ્ ત ્ ર ો ત   ન થ ી   ત   એ  સ્ ત ્ર ી   સ ા થ ે   ગ મ ે   ત ે   સ ા ય   ત મ ન ે   ન ા થ ી   આ ન ં દ મ   દ ુઃ ખ   
1346,   
1347, હ ા   પ ણ ે ન ી   સ ા થ ે   ક ંઈ   પ ણ   થ ા ય   ત ો   ત ે ન ા   મ ા ટ ે   ત મ ે   દ ુ ખ   અ ન ુ ભ વ   છ ે  ક ે   ન હ ી   
1348, હ ા   ત ો     દ ુ ઃ ખ ન ુ ં   ભ ગ વ ા ન ે   ક ા ર ણ ે   ત મ ે   ઉ દ ા સ ન   બ ન શ ો   ક ે  ન હ ી   
1349, ી   બ ન   
1350, અ ન ે   ણ ે   દ ુ ઃ ખ ન ા   પ ુ ન ર ા વ ર્ ત ન   થ ા ય   અ ન ે   ત મ ે   શ ણ ી   દ ુ ઃ ખ મ ા ં થ ી   ક ા લ ્ મ ી ક   ુઃ ખ મ ા ં   પ ્ર વ ે શ   હ ત ો   
1351, એ   દ ુઃખ થ ી   દ ૂ ર   જ ર ૂ ર   ક ઈ  ર ી ત ે   ક ે વ ્ ક ્ ત િ   ત ો   દ ૂ ર   જ ત   ર હ ી   છ ે   ર ા જ ક ો ટ  અ મ દ ા વ ા દ   
1352, દ ા ર   
1353, અ ત ્ ય ા ર ે   
1354, ન ા ભ     
1355, એ મ િ લ િ ટ ી   જ ્ ય ો ર ્ જ   ન ે ટ ા લ ી   બ્ ર ે ન ્ ડ ડ ો ન   લ ી વ   લ ી સ ા   મ િ ચ લ   સ ર ા   થ ો મ સ   સ ો ફ િ ય ા   
1356, 
1357, ા   જ ા સ ્ મ ી ન   ક લ ર વ ા   બ ો લ ો 
1358, હ ા   હ ા   
1359, બો લ ો   બ ો લ ો  બ ો લ   બો લ ો   
1360, જ ી જ જ ી જ ી   
1361, બ િ લ ક ુ લ  બ િ લ ક ુ લ   બ લ ુ લ   
1362, હ વ ે   એ ન ી   વ ા ત   ક ર ું   ત ો   ભ ા ઈ   ત મ ા ર ે   ક ય ા   પ્ર ક ા ર નો   ક લ ર   જ ો ઈ એ છ   ક લ ર મ ા ં  લ ગ ભ ગ  અ મ ા ર ી   પ ા સ ે   
1363, વ િ સ ્ ત ી   પ છ ી સ   જ ા ત ન ા   ક લ ર   છ ે   બ ર ા બ ર ક ે   ્ ર ા ઈ સ   
1364, અ મ ુ ક   ક લ ર   છ ે   જ ે  અ મ ુ ક   ઑ લ   પ ે ન   છ ે   અ મ ુ ક   ન ો ર ્ મ લ   ક લ ર   છ ે   અ મ ુ ક   સ ા દ ા   ક લ ર ો   છ ે   ટ લ ે  ત મ ા ર ે   ક ય ા  પ ્ર ક ા ર ન ું   હ ે વ ી થ ી   લ ઈ ન ે   એ એ ક   ડ બ્ બ ા ની   વ ા ત   ક ર ુ   
1365, ત ો   એ ક   ડ બ ુ જ  આ પ ણ ું  છ ે   પ ા ં ચ   લ ી ટ ર ન ા  આ વ ે   એ   પ ા ં ચ   લ ે ટ ર ન   ડ બ   ત મ ા ર ુ ં   પ ા ં ચ સ ો  ર ૂ પ િય ા થ ી   ચ ા લ ુ  થ ઈ ન ે   
1366, એ   લ ગ ભ ગ   સ ા ત ા ઠ  હ જ ા ર  સ ુ ધી નુ ં ડ બ ુ   ત ્ય ાં  સ ુ ધી ન ી   ક િ ં મ ત  ત મ ા ર ી  પ ા સ ે   ક લ ર ો   છ ે   
1367, ત ો   ત મ ા ર ે   ક ય ા   પ્ર ક ા ર ન ા   ક ે ટ લ ા   ટ ક ા વ   જ ો ઈ એ   છ ે   ક ય ા   ઓ પ ન   જ ો ઈ એ   છ ે  ક ે   ન ો ર ્ મ લ   પ ે ન   જ ો ઈ એ   છ ે એ  ત મ ા ર ે   ક ર વું   પ ડ શ ે   
1368, 
1369, 
1370, 
1371, 
1372, 
1373, શ ો   હ ું   ત મ ન ે   એ શ િય ન   પ ે   ક ર ી   છ શ િય ન   ત ્ ા ર ે   બ હુ   ચ ા લ ે   
1374, 
1375, 
1376, બ ર ા બ   બ ર ા બ ર   
1377, 
1378, અ મ દ ા જ ન ી   વ ા ત   ક ર ું  ે   પ હે લ ાં ત ો   મ ા ર ે  છ ે ન ે   ત મ ા ર ું   ત ્યાં   આ વ ી ન ે  ત મ ા ર ું   ઘ   જ ો વ ું   પ ડ ે  છ ે   પ ણ   ક ા ર ણ ક ે ું   ક ા ર ણ   ત મ ને     ક ા ક ે   દ ર   વ ખ ત ે  મ ન ે   હ સ ત  જ ે   પ ણ  હો ય   ન ે     બ ધ ા  ક હે ત ા   ોય  ક ે આ ુ   સ ે   છ ે   ત ે ટ લ ુ ં   ક   છ ે   
1379, અ મ ે   ત ્ ય ા ં   જ ્ય ા ર ે   ક ા ર ી  ઘ ર ો ન ે   મ ો ક લ ા વ ે   ત ્યા રે   લ ો ક ો   જ ર ા ક ા   ત મા ર ું   સ ં ધ ા  બ ા ક ી  ર હ ય ું છ ે  એ લ ું ર ં ગ ી  આ પ ો ન ે   મા ર બ ા ુ મ   બા ક ી   છ ે  ર ં ગ ી  આ પ ો ન ે   ે   આ   બ ધ ું   પ્ર ો બ્લે મ   હ  એ ટ લ ે   હ ું   છ ે   જ ા ત ે   આ વ ી ન ે   ત ્યા ં આ વ ી શ   
1380,અ ન ે   જ ો ઈ શ   ક ે   ભા ઈ  ત મ ા ર ે   ક ં   ય ું  છ ે   ક ઈ  દ િ વ ા લ ો   છ ે   ક ઈ   એ મ ા ં   બ ે  હ ા થ   લ ગ ા વ વા ન ા   છ ે   ક ે  એ ક  જ હ ા થ ન ી  જ ર ૂ ર   છ ે   
1381, ક ે ટ લ ુ ં   ત મ ા ર ે   મ ટ ી રિ ય લ   એ   બ ધ ું   ત ્ય ા વ   જ ો ઈ   અ ન ે   આ પ ડે   ચ ર ્ ચ ા   ક ર શ ો   ન ે   ત ્યા ં  અ ત ્ ય ા રે  હ ું   ફ ો ન   પ ર   ક હ ી શ   ત ો   ત મ ને   ક યા લ ન હી  આ વ ે ે   મ ન ે   એ ક્ સ પ્લે ન   ક ર વ ા ન ુ ં   મ જ ા   ન હી ં  આ વ ે   
