id,w2v
6587, ப ழ ப்பு  க ண்டா   இருக்கு   வா வ ல்  இ ரு க் கு   க ரா ா ல   ருக்கு ்   மூ ன னை யு   கொஞ்ம் ொஞ்ச ம் போ ட்டு வ டு றே ன்   
6588, ஆஹ ்   பா வ ல் வா  ஆஹ ்   ச ரி   ஆஹ ்   ச ரி ங் க   
6589, ரே ட் ெ ன் ன   கி ழ வு க்கு   மு ன்னூ த்த ம்ப துலயே ந்து  இருக்கு   
6590, அ து   பா த் து    க ம்பி  பண்ணிக்க லா ம்   ம ம்   
6591, ஆா ச் ச ரி ய ்   
6592,சரி இப்ப  பா த்து  உங்களுக்கு  ப  பண்ணி  குடுக்க லாம  முன்னூ த்தி இரு வ து ங்க ற தா  முன்னூ று ஆ ிக்க லா ம்   கி ல வு ்கு ருவது ரூபா  கு றைச்சுக்கலாம் வுடுங்க   உம் ம் ம்   பா த்து க ண் ட எ ல் லா ம்   கி ளீ ன்  ம ணி  நீ ட்டு  அவங்களுக்க கடுத்து டு வே ன்   
6593, த ர்  
6594, ஆ பா   போ ட்டு க  போ ட்டு  விட்ட லா ம்  தா ம் பே   உ ங் க ளுக்கு  செய்யா வ ம் யா ருக்கு  கேக்க  போ றே ன் ்   
6595, ஓ   ஆ மா மா   இ ல்ல இல்ல  அ எ ல் லா ம ்   உ ங்க ளுக்கு  எல் லா மே  செ ஞ்சு  கு டுத்து ரே ன்   
6596, ஓ ஆ கே   த ந் த ன ்   
6597, ஏ ழு   இ ர ண் டு   ட் டு   எ ட் டு   இ ர ண் டு   ஆ று   எ ன் ற   பி ன் கோ டு   உ ள் ள   ப கு தி யி ல்  இ ள வ ச த   த டு பூ சி க ள்   அ ளி க் கு ம்   மி க   அ ரு கி லு ள் ள   மை ய த் தை ்  க ண் ட றி ய  வி ரு ம் பு கி றே ன்   
6598, ஹ லோ   சொ லு மை யா ர் பே சு ற து   
6599, அ ம ன்   
6600, ச ரி   ச ரி நீ ங் க  எ ந்த  கிளா ஸ்  ஜா ய்ன் ப ண் ண ணு ம்   
6601, ச ரி   ச ரி  ்க  ப த் தா குது  எங்க  ப டி ச்சா ங்க   
6602, ச ரி ங் க   எ ந் த  கோ ர்ஸ்  வே னு ம்   
6603, நா னூ த் தி   மு ப் ப து க ் கு   ப யா ல ஜி   கொ ஞ்ச ம ்  ரி ஸ்க ு   தா ன்   
6604, நீ ங் க வா  அ ங்க   நா ளை க  நே ர் ல   வ ந் து  பா ரு ங்க   
6605,தே ரி ன்   
6606,சே ரி ன்   
6607, சே ர ச் சை   நா ளை க்கு   பொ ண் ணு   கூ ட்டி ட்டு  வா ங் க   
6608, கொ ஞ்ச ம்  எ ன் ர ன் ஸ்  எ க ் ஸா ம் லா   அ ப் பா ங்க  கொ ஞ் ச ம ்   பொ ண் ணு  வ ந்து  பி க் க ப்  ப ண் ற  மா ரி  இ ருந்தா ங்க னா   அ ட் மி ஷ ன  போ ட்டு க்க லா ம்   
6609, ஆ மா ம்   
6610, எ ன ர்   
6611, ஆஹ ்   மா ர் னி ங்   டெ ன் ஓ  க ளா க்   வா ங் க   
6612, ஓ கே ய   இ து ம ஃபீ சை ன்னா   அ ப் டீ ன் னா   ப தி னா ு க் கு   ப யா ல ஜி க்கு   வ ந் து   மு ப் ப த்தி  அ ஞ் சா யி ர ம்  வ ரு து ங்க  வ ரு ஷ த்து க்கு   
6613, நீ ங் க  எ ப் ப டி   ப ஸ்   சி ல   கூ ட்டி ட்டு  போய்ட்டு  வ ந்து ரு வீ ங்க ளா   இ ல் லா ட்டை யும   ஹா ஸ் ட ல் த வ  ஜா ய்ன் பண்ணி   வ டு றீ ங்க ளா   
6614, ஆ மா   ப சூ   சே த் தி  மு ப்ப த்த ஞ் சா யி ர ணா   
6615, செ ரிறி   
6616, ப ஸ ்  வ ரு ம்  ஆ னா  கொ ஞ்ச ம்   லா ங் க   தா ன்   வ ரு ம்   
6617, ஆ மா ்  மு ப் பத்த ஞ்சா யி ரம் எல்லா ம்  சே ந் து தா ன்   
6618, ஆ ஸ் ட லு க் கு   வ ரு ஷ த்து க்கு   சா ப்பா ட்டுக்கு  வ ந் து  ரெ ண் டா யிரம ரூபா   ஆ கு ம்   
6619, மா ச த்து க்கு  மா ச த்து க்கு  ரெ ண்டா யிரம பா ம்   
6620, ஆ மா  ப ன் ரெ ண்டு  மா த்துக்கு  நீ ங்க  க ண் டுக ்கு  க ண க்கு  போட்டு  கொ ும்க  இ ரு வ த்தி   நா லாயிரம் ரூபா  வ ரு ம்   
6621, ஓ கே ங்க ளா   மெ யி ன் டெ ன் ஸ்க கு   வ ந் து   மா ச ம்   ஐ ் யா யிரம்  ரூபா   
6622, ஓ கே ங் க ளா   சா ப்பா ட்டு க்கு ம்  மெ யி ன் டெ ன்ஸு க்கு   சே த் து  ஏ ழா யிர   ரூ பா   மா ச ம்   
6623, ச   ச ரி ங்க ளா   நீ ங்க   மா ச ம்   மா ச ம்  க ற் ற  மா தி ரி தா ன்  வ ரு ம்   
6624, ஆஹ ்   ச ரி ங் க  வ ந் து  பா ரு ங்க  நா ளைக்கு  வ ந்து  பா ரு ங்க   
6625, எ ல்லா மே   இ ரு க்கு து ங்க   டியூ ஷ ன்   இ ருக்கு  எ ல்லா மே  இ ருக்கு  எ ல்லா ம்   எ ல்லா  ஃபெ சி லி ட்டி யும் இரு க்கு து ்   
6626, சே   ச ரி  எ ல் லா மே  இ ரு க்கு து   நீ நீ ட் டு   கோ ர் ஸ்  எ ல்லா மே  இ ங்க  இ ரு க்கு து   
6627,ஆஹ ்   ச ரி   நா ளை க் கு   வ ந்து  என்ன னு பா த்து  ரி ச ர் ச்சு க்கோ ங்க   
6628, ஆ ர ச் சி ி   
6629, ஜா ர்க ண்ட்  மா நி ல த் தி ல்   ப தி னை ந் து   மு த ல்   ப தி னை ழு   வ ய து   வ ர ம் பி ன ரு க் கு   கோ போ   வே க்ஸ்   த டு ப்பூ சி யை   எ ங் கே   பெ ற லா ம்   
6630, இ ர ண் டு   
6631, இ ம் மா வ ட் ட ம்   ம ரு த் து வ   ந ரு ம ண ப்   பொ ரு ட் க ள்   க ல ங்கு ப   ப யி ர் க ள்   ம ற் று ம்  ப ல ங் க ள்  ம ற் று ம்   நா ட் ச த் து ள் ள   ப யி ர் க ள்   உ ள் ளி ட்ட   ப ல் வே று   தா வ ர ங் க ளை க ்  கொ ண் டு ள் ள து   
6632, ஆ   ஆா ்   
6633, ஒ ன் ப ு து   
6634, கா ல் நி லை  வ ள க் கி ல் வி வ சா யி க ள் நி க ர் கொ ளு ம் பொ து வா ன க் கா கா ல் னா   அ ந் த   ம யை கா ல தி ல ந் து   ஆ டு   மா டு   அ து னா   உ ழ னா   உ ரு   ரொ ம் ப   பா து கா த் து   பா து கா ப்பா ன  எ ட த்துல   க ட்ட  மு டி யா து   
6635,ப ழ  வ ந னு கு  ம ழை கா ல த் து ல  வ ந் து  மா ச ் க ண க் கா  வா ர க் க ண க்கா  போயி ர்  ம ழை  பு ய ந் திட் ரு ப்பா ் அ ப் போ ் து   ஆ டு மா ட ்க டுக் க ளா  உ ட ம் பு   செ ரி யா த   அ ு  மா ரி   பா ய மா ் ட லா ம்  வ ந் து   ் ோ   ஃபு ல் ல ா  ம ழை யா   பே சி ட்ட ரு ந்து  அந்த   த ண் மீ ல வ ் த   அவ ங்க ளு க வ ண் ட மா ட   ஆ டு மா ர ங்க ளுக் கு  வ ந்து  உ ட ம் பு  செ ரி யா த   போ ரு து   
6636, அ து  வ ந் து ஒ ர   ஆ டு மா ட க ் ர  பெ ரி ய   தொ த் த ர வா  அ ப் ப  தா ன்  நினைக்க ற தோ ன து இ ந் த  ம ழ கா ல ் து ் ல  நினைக்க தோ து     ஆ டு மா  ம ழை  இ ல்ல னா   வ ந் து   வ ங் க   அ வு க் க  வி ட்டா  ந மே சிட் டு  வ ந் து டுவா ங்க   புடு த் சி   வி வ   ச ங் ச  பெ ற் று வா ங் க   இ ல்ல னா   வ ந் து   அவ ங்க ளு ்   ந் த   ஆ டு ம னுக் கு  தே வை யா ன   உ ண வு  பி டை க்க ா ங் க   அ   ரொ ம் ப  க ஷ்ட ப ்பா ட்டு வா ங் க   
6637, அப்புற ம் அந ்த  வீ ட் ல  வி ள ங் க தில்  வ ச்சி ரு ம் லா   பா டு   மா டு   போ யி லா ம்  அ து  வ ந் து ்பு  ந ம்ப   எ ்   ஊ ரு க்கு   போ யி ட் டு ன் னா   அ து   அ து ன் ் க ள  நே ர த்பு  வ சி ர வ மா ன  ந ்த க் க ் த ு   
6638, கு ரு க்  கு வை த் தா ்   பா க்க த் தி ல்   பா க்க த் தி ட் டி ரு க்க ா ங் க   வ ி ன் நா ய ர க ்  கொ ண்டு  பா ரு ங்க   த ங்க   பா த் து ்கு ற ்  உ ் கி ட் ட  இ து பா த்து ் கு ன் ன ர்   
6639, அ ரு மா ட   வ ந் து  க ட் டு ங க ப் பு டுத் சி  அ ந்த  மா ரி  த ொ லி கு   ் ம வ ரு ் கு   கூ று ம்   ஒ ரு   நா ள்   ரெ ண்ட  நா ள் நா ் ப த்து   ப ந் போ ர்   ந ம் ப ன் னோ ர்  ஒ ரு   வா ர ம்  ப தி நா லு   
